config,case_id,WT_dice,WT_hd95,WT_sensitivity,WT_specificity,TC_dice,TC_hd95,TC_sensitivity,TC_specificity,ET_dice,ET_hd95,ET_sensitivity,ET_specificity
nnunet_style,BraTS2021_01070,0.8494526163835172,25.29425143365858,0.8001728249510999,0.9968851742260741,0.8872211489243182,3.7416573867739413,0.9024504946337695,0.9980876863513363,0.7430863024183614,2.23606797749979,0.9338693701567325,0.997601965289243
nnunet_style,BraTS2021_01561,0.9162036512076991,2.23606797749979,0.9953803510933169,0.9974768904711235,0.9693366976008867,1.0,0.9854782608695652,0.9996812739768894,0.946848792528127,1.0,0.9629185920474642,0.9996398310417041
nnunet_style,BraTS2021_01175,0.9490868447278293,2.23606797749979,0.9283148524129314,0.9982502686376098,0.9234032638558917,4.58257569495584,0.859208874194918,0.9999361243901772,0.903292604795955,5.0,0.8263991375430444,0.999895161541322
nnunet_style,BraTS2021_01482,0.45227290911855217,108.56887213472642,0.6578658597412962,0.9908171739102318,0.15846416660230023,108.39280418920806,0.6707988980716253,0.9952160417509084,0.13152207471978064,108.06479537758817,0.7279562542720438,0.9966879737849017
nnunet_style,BraTS2021_01037,0.9296693554192712,5.385164807134504,0.9507896898588013,0.9969507155943695,0.9074530531345673,4.242640687119285,0.8885985866427789,0.9993143711902047,0.7947537044460193,2.0,0.8594009382894262,0.9989801923849349
nnunet_style,BraTS2021_00791,0.9453498057096013,3.612356581029388,0.9155664682667215,0.9991199202990528,0.9711620016963813,1.4142135623730951,0.9523395036654481,0.9998817795569098,0.9518444688333462,1.4142135623730951,0.9173664328116568,0.9998788628506754
nnunet_style,BraTS2021_01042,0.9594402614007802,2.23606797749979,0.9669078887428252,0.9977361961555603,0.9538564322021308,3.605551275463989,0.960350500845347,0.9991386160764815,0.8835417188435403,1.4142135623730951,0.9218492462311558,0.9988049428333724
nnunet_style,BraTS2021_00557,0.9731289528211094,1.0,0.9856066099720922,0.9995085674336107,0.9710776262231587,1.0,0.9570664414414415,0.9999733043667915,0.9014483946125651,1.0,0.8439218661103736,0.9999599761137447
nnunet_style,BraTS2021_00506,0.9275737497944779,5.916079783099616,0.9903040188482625,0.9969844824677241,0.9756564573804093,1.7320508075688772,0.991748872955933,0.9994196943879836,0.9169682268264266,1.0,0.9714369970931457,0.9991880718516952
nnunet_style,BraTS2021_01314,0.9414103515379317,2.449489742783178,0.9547229281728735,0.998498838272931,0.6257825647955182,7.0710678118654755,0.955199342375668,0.9984813304012006,0.35380116960413954,8.288500079413252,0.28205128205128205,0.9997334285942451
nnunet_style,BraTS2021_00733,0.964079553723039,2.0,0.9717037634605747,0.999041354566794,0.9716417506961535,1.0,0.9561331169694873,0.9998821184753954,0.9107930595041889,1.0,0.9000290613193839,0.9995880658279171
nnunet_style,BraTS2021_01662,0.9409012359403247,2.23606797749979,0.9892579370138977,0.9966671491008633,0.9732871728858222,1.4142135623730951,0.9736374834034521,0.9994770764589582,0.9333119074402388,1.0,0.9358685143409604,0.9992724927869313
nnunet_style,BraTS2021_00124,0.8661468945437212,14.352700094407323,0.7654155495978552,0.99990209395847,0.9602669516477459,2.23606797749979,0.9502240178178334,0.9990803485927243,0.6247010605487602,12.68857754044952,0.9476220997308037,0.9885859209295923
nnunet_style,BraTS2021_01162,0.8721644760139678,4.358898943540674,0.8812436332410065,0.9955504789428073,0.9051426494641442,4.898979485566356,0.8828429634881247,0.999599187071847,0.8769771529001422,3.3166247903554,0.8461423370405466,0.9995620627654259
nnunet_style,BraTS2021_00419,0.820398706755736,4.898979485566356,0.9735321528424977,0.9964768565971949,0.9167374681398426,15.231546211727817,0.9752098127824402,0.9996790992151801,0.815135135136952,2.8284271247461903,0.9285714285714286,0.9995755928386589
nnunet_style,BraTS2021_00599,0.9647399304357217,1.7320508075688772,0.9766247961725232,0.9982872169944893,0.9655108330365558,1.4142135623730951,0.9579299960050398,0.9997325352200926,0.9382462763121369,1.0,0.9189775741499879,0.999690877912947
nnunet_style,BraTS2021_01536,0.8142406964021308,7.483314773547883,0.9924385254121706,0.9939629521055429,0.5337561256859794,9.433981132056603,0.8589719799591761,0.9960569092346464,0.6674652611483597,13.665568043956272,0.6655518394648829,0.9998153049387942
nnunet_style,BraTS2021_00581,0.9434682641804152,2.8284271247461903,0.9690957677307526,0.9961947847172288,0.9671795940950796,1.7320508075688772,0.9442748211126246,0.9998318567268173,0.936232651530266,1.4142135623730951,0.9003734668760345,0.9996601520263709
vnet,BraTS2021_00583,0.9602692743312137,2.449489742783178,0.9501954173217408,0.9988283930788701,0.9185809673934942,5.0,0.8654962953073894,0.9997161318940336,0.886119224194939,2.23606797749979,0.841311626242748,0.9994391885666187
vnet,BraTS2021_00310,0.9361623413307789,2.449489742783178,0.9631911938686282,0.9972603556380903,0.9565778572363349,1.7320508075688772,0.9678290332827445,0.9990704945640425,0.8844306501293597,2.23606797749979,0.9342774508826169,0.9979023491813388
vnet,BraTS2021_00472,0.8991988778896371,3.605551275463989,0.8287383467992542,0.9996961858075667,0.8718307668380987,4.123105625617661,0.8415073566209589,0.9995456992779763,0.7838831478548098,2.449489742783178,0.7081687612208258,0.999719667743782
vnet,BraTS2021_01230,0.7577820094651901,44.21820864789921,0.959923572963936,0.9970917679449761,0.8023248177585791,6.0,0.8130032607972316,0.9992236770283615,0.6660632520516129,2.23606797749979,0.6739575476780519,0.9992160599987007
vnet,BraTS2021_00222,0.9190892617980538,1.4142135623730951,0.9977193682650094,0.9992220335648643,0.8071654373058103,2.23606797749979,0.8734321550741163,0.9998050367792382,0.8088612229987393,1.7320508075688772,0.8625536899648575,0.9998236442588688
vnet,BraTS2021_00520,0.8532294150395962,7.211102550927978,0.9898854496709725,0.9963321962185749,0.9524188335904519,1.4142135623730951,0.9939809049398091,0.9997588444275627,0.8879535558788973,1.4142135623730951,0.9743589743589743,0.9996293458396281
vnet,BraTS2021_00327,0.9493082142822421,2.0,0.9847038270902738,0.9974848802873513,0.8870070836893168,5.196152422706632,0.9968881282091178,0.9986553052890677,0.9203256760688177,5.196152422706632,0.989010989010989,0.9991446074826968
vnet,BraTS2021_01416,0.9232572518519232,3.605551275463989,0.8896602808296067,0.9973563965392239,0.8066742145196406,13.27967159840151,0.7327699338253771,0.9971780313571528,0.7857896794372695,11.704699910719626,0.926760108810918,0.9942550810238653
vnet,BraTS2021_00099,0.8598821846743958,17.408282896839214,0.8451110263985514,0.9969126215132732,0.9043413644290939,4.123105625617661,0.8521031938385307,0.9998201993603166,0.8407201509673039,2.449489742783178,0.8155551157728083,0.9996242970864075
vnet,BraTS2021_00511,0.9522428440019738,1.4142135623730951,0.9736105425052834,0.9984412925583275,0.9776844584992668,1.4142135623730951,0.9846812461316278,0.9997253739419786,0.9217329653358273,1.0,0.9562864498502601,0.9994626052725107
